TrueSpecies,subject_id,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
['livestock'],70366570,2021-02-09 02:50:45,Site_36_part1_IMG_7831,1,"[['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['livestock'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo']]",2,8
['buffalo'],70366614,2021-02-09 03:11:06,Site_36_part1_IMG_7914,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",2,1
['buffalo'],70366616,2021-02-09 03:11:07,Site_36_part1_IMG_7916,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo']]",2,2
['buffalo'],70366617,2021-02-09 03:11:08,Site_36_part1_IMG_7917,1,"[['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo'], ['livestock'], ['livestock']]",2,5
['buffalo'],70366648,2021-02-09 03:21:58,Site_36_part1_IMG_8023,1,"[['buffalo'], ['buffalo'], ['livestock'], ['livestock'], ['livestock'], ['buffalo'], ['livestock'], ['livestock'], ['buffalo'], ['buffalo'], ['livestock']]",2,6
['buffalo'],70366661,2021-02-09 03:22:14,Site_36_part1_IMG_8036,1,"[['buffalo'], ['buffalo'], ['hippo'], ['livestock'], ['livestock'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",3,4
['buffalo'],70366666,2021-02-09 03:22:19,Site_36_part1_IMG_8041,1,"[['elephant'], ['elephant'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['elephant'], ['buffalo'], ['buffalo'], ['buffalo']]",2,3
['buffalo'],70366687,2021-02-09 03:23:06,Site_36_part1_IMG_8073,1,"[['buffalo'], ['livestock'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",2,3
['buffalo'],70366696,2021-02-09 03:23:16,Site_36_part1_IMG_8082,1,"[['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",2,2
['buffalo'],70366697,2021-02-09 03:23:19,Site_36_part1_IMG_8083,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['elephant'], ['buffalo']]",2,1
['buffalo'],70366698,2021-02-09 03:23:20,Site_36_part1_IMG_8084,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['elephant'], ['buffalo'], ['buffalo'], ['buffalo'], ['livestock'], ['buffalo']]",3,2
['zebragrevys'],70366748,2021-02-13 23:37:02,Site_36_part1_IMG_8275,1,"[['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys'], ['zebragrevys']]",2,1
['baboon'],70366768,2021-02-16 09:21:43,Site_36_part1_IMG_8416,1,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",1,0
['baboon'],70366794,2021-02-16 10:16:26,Site_36_part1_IMG_8464,1,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['vervetmonkey'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",2,1
['baboon'],70366811,2021-02-16 10:36:36,Site_36_part1_IMG_8484,1,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",1,0
['impala'],70366831,2021-02-02 12:03:35,Site_37_part1_IMG_0612,1,"[['impala'], ['impala'], ['buffalo'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],70366844,2021-02-02 12:10:50,Site_37_part1_IMG_0649,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['dikdik'],70366868,2021-02-02 14:58:59,Site_37_part1_IMG_0684,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['dikdik'],70366869,2021-02-02 14:58:59,Site_37_part1_IMG_0685,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['dikdik'],70366874,2021-02-02 15:06:12,Site_37_part1_IMG_0690,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['impala'],70366910,2021-02-02 15:44:13,Site_37_part1_IMG_0731,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70366913,2021-02-02 15:44:16,Site_37_part1_IMG_0734,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70366955,2021-02-02 15:48:18,Site_37_part1_IMG_0776,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70366973,2021-02-02 15:49:00,Site_37_part1_IMG_0794,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70366986,2021-02-02 15:49:12,Site_37_part1_IMG_0807,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367031,2021-02-02 15:50:30,Site_37_part1_IMG_0859,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367037,2021-02-02 15:50:54,Site_37_part1_IMG_0867,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367050,2021-02-02 15:51:03,Site_37_part1_IMG_0880,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367061,2021-02-02 15:51:14,Site_37_part1_IMG_0891,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367070,2021-02-02 15:51:29,Site_37_part1_IMG_0900,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367074,2021-02-02 15:51:32,Site_37_part1_IMG_0904,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367084,2021-02-02 15:52:08,Site_37_part1_IMG_0914,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367094,2021-02-02 15:52:17,Site_37_part1_IMG_0924,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367101,2021-02-02 15:52:26,Site_37_part1_IMG_0931,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367153,2021-02-02 15:54:54,Site_37_part1_IMG_0987,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['zebraplains', 'impala'], ['impala'], ['impala'], ['impala']]",2,1
['guineafowlvulturine'],70367187,2021-02-02 16:17:45,Site_37_part1_IMG_1026,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,2
['guineafowlvulturine'],70367188,2021-02-02 16:18:45,Site_37_part1_IMG_1027,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",3,2
['guineafowlvulturine'],70367193,2021-02-02 16:18:53,Site_37_part1_IMG_1032,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367196,2021-02-02 16:18:57,Site_37_part1_IMG_1035,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['impala'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['dikdik'],70367198,2021-02-02 17:31:48,Site_37_part1_IMG_1037,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['dikdik'],70367206,2021-02-03 06:28:05,Site_37_part1_IMG_1049,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['dikdik'],70367209,2021-02-03 06:30:17,Site_37_part1_IMG_1052,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['guineafowlvulturine'],70367232,2021-02-04 18:36:20,Site_37_part1_IMG_1173,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],70367237,2021-02-04 18:36:56,Site_37_part1_IMG_1179,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367243,2021-02-04 19:01:33,Site_37_part1_IMG_1185,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,3
['guineafowlvulturine'],70367244,2021-02-04 19:01:41,Site_37_part1_IMG_1186,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367266,2021-02-05 16:00:30,Site_37_part1_IMG_1224,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],70367269,2021-02-05 16:00:36,Site_37_part1_IMG_1227,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367273,2021-02-05 16:03:47,Site_37_part1_IMG_1231,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367278,2021-02-05 16:04:09,Site_37_part1_IMG_1236,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367282,2021-02-05 16:04:13,Site_37_part1_IMG_1240,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367284,2021-02-05 16:04:15,Site_37_part1_IMG_1242,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],70367285,2021-02-05 16:04:20,Site_37_part1_IMG_1243,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367292,2021-02-05 16:10:05,Site_37_part1_IMG_1250,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],70367301,2021-02-05 16:10:19,Site_37_part1_IMG_1259,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367312,2021-02-05 16:10:30,Site_37_part1_IMG_1270,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,3
['guineafowlvulturine'],70367315,2021-02-05 16:10:33,Site_37_part1_IMG_1273,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",3,2
['dikdik'],70367320,2021-02-05 19:36:05,Site_37_part1_IMG_1279,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['dikdik'],70367323,2021-02-05 19:36:09,Site_37_part1_IMG_1282,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['impala'],70367407,2021-02-07 13:11:43,Site_37_part1_IMG_1381,1,"[['impala'], ['impala'], ['impala', 'dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala']]",2,2
['impala'],70367412,2021-02-07 13:11:51,Site_37_part1_IMG_1386,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367471,2021-02-07 13:30:47,Site_37_part1_IMG_1460,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['livestock'], ['impala'], ['impala'], ['impala']]",2,1
['guineafowlvulturine'],70367583,2021-02-08 06:45:50,Site_37_part1_IMG_1599,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367585,2021-02-08 06:47:08,Site_37_part1_IMG_1601,1,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],70367593,2021-02-08 06:50:44,Site_37_part1_IMG_1609,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother']]",3,2
['impala'],70367594,2021-02-08 14:42:26,Site_37_part1_IMG_1610,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367619,2021-02-08 15:59:06,Site_37_part1_IMG_1636,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik']]",2,1
['impala'],70367640,2021-02-08 17:30:08,Site_37_part1_IMG_1658,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367644,2021-02-08 17:30:12,Site_37_part1_IMG_1662,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['giraffe'],70367657,2021-02-08 18:16:38,Site_37_part1_IMG_1678,1,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],70367661,2021-02-08 18:25:23,Site_37_part1_IMG_1684,1,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],70367663,2021-02-08 18:25:25,Site_37_part1_IMG_1686,1,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['hare'],70367670,2021-02-08 23:00:23,Site_37_part1_IMG_1695,1,"[['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare']]",1,0
['guineafowlvulturine'],70367676,2021-02-09 06:47:59,Site_37_part1_IMG_1703,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['dikdik'],70367679,2021-02-09 06:59:54,Site_37_part1_IMG_1706,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['impala'],70367723,2021-02-10 00:57:40,Site_37_part1_IMG_1755,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367741,2021-02-10 01:01:06,Site_37_part1_IMG_1776,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367744,2021-02-10 01:01:08,Site_37_part1_IMG_1779,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],70367753,2021-02-10 01:01:27,Site_37_part1_IMG_1788,1,"[['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['guineafowlvulturine'],70367786,2021-02-10 06:45:01,Site_37_part1_IMG_1823,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367796,2021-02-10 06:45:12,Site_37_part1_IMG_1833,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],70367801,2021-02-10 06:46:32,Site_37_part1_IMG_1838,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
