,Unnamed: 0,subject_id,File,species,n_classes_no_na
35183,35184,70473210,Site_66_part1_IMG_2488.jpg,dikdik,1
36662,36663,70474999,Site_68_part1_IMG_0084.jpg,dikdik,1
9455,9456,70385365,Site_44_part4_IMG_2885.jpg,dikdik,1
12879,12880,70445123,Site_46_part1_IMG_4543.jpg,dikdik,1
142417,142418,84360687,Site_76_part8_IMG_4538.jpg,dikdik,1
49575,49576,70489660,Site_87_part1_IMG_3806.jpg,dikdik,1
28285,28286,70464825,Site_59_part3_IMG_7802.jpg,dikdik,1
46301,46302,70485911,Site_71_part2_IMG_1283.jpg,dikdik,1
12001,12002,70442852,Site_45_part4_IMG_0621.jpg,dikdik,1
14925,14926,70449171,Site_48_part1_IMG_3158.jpg,dikdik,1
113248,113249,77697175,Site_87_part2_IMG_5807.jpg,dikdik,1
49005,49006,70488943,Site_85_part2_IMG_1352.jpg,dikdik,1
92465,92466,77669016,Site_76_part4_IMG_2581.jpg,dikdik,1
135961,135962,84353754,Site_35_part4_IMG_3308.jpg,dikdik,1
12366,12367,70443809,Site_46_part1_IMG_0396.jpg,dikdik,1
27990,27991,70464507,Site_59_part3_IMG_5434.jpg,dikdik,1
1382,1383,70366872,Site_37_part1_IMG_0688.jpg,dikdik,1
113619,113620,77697589,Site_87_part2_IMG_8620.jpg,dikdik,1
112798,112799,77696667,Site_87_part2_IMG_2793.jpg,dikdik,1
13939,13940,70447432,Site_47_part1_IMG_1933.jpg,dikdik,1
27987,27988,70464504,Site_59_part3_IMG_5431.jpg,dikdik,1
87964,87965,71558259,Site_34_part2_IMG_3655.jpg,dikdik,1
56080,56081,70500355,Site_09_part4_IMG_7826.jpg,dikdik,1
160256,160257,84387964,Site_87_part5_IMG_4124.jpg,dikdik,1
58243,58244,70507423,Site_20_part1_IMG_5621.jpg,dikdik,1
121189,121190,77715425,Site_95_part3_IMG_0010.jpg,dikdik,1
25195,25196,70460873,Site_58_part1_IMG_2338.jpg,dikdik,1
133171,133172,84350781,Site_34_part4_IMG_2012.jpg,dikdik,1
92459,92460,77669010,Site_76_part4_IMG_2575.jpg,dikdik,1
14902,14903,70449146,Site_48_part1_IMG_2820.jpg,dikdik,1
129215,129216,77757526,Site_102_part4_IMG_9749.jpg,dikdik,1
142733,142734,84361012,Site_76_part8_IMG_7216.jpg,dikdik,1
114506,114507,77698547,Site_87_part3_IMG_1069.jpg,dikdik,1
9695,9696,70386058,Site_44_part4_IMG_7144.jpg,dikdik,1
14748,14749,70448967,Site_48_part1_IMG_2080.jpg,dikdik,1
19107,19108,70453738,Site_52_part1_IMG_0134.jpg,dikdik,1
135963,135964,84353756,Site_35_part4_IMG_3310.jpg,dikdik,1
113262,113263,77697193,Site_87_part2_IMG_5825.jpg,dikdik,1
50210,50211,70490581,Site_87_part1_IMG_7267.jpg,dikdik,1
26566,26567,70462493,Site_59_part1_IMG_6785.jpg,dikdik,1
58391,58392,70507774,Site_20_part2_IMG_1712.jpg,dikdik,1
7912,7913,70382854,Site_44_part2_IMG_0428.jpg,dikdik,1
153529,153530,84372458,Site_83_part3_IMG_2835.jpg,dikdik,1
152744,152745,84371634,Site_83_part3_IMG_1503.jpg,dikdik,1
12244,12245,70443356,Site_45_part5_IMG_0182.jpg,dikdik,1
89639,89640,77665520,Site_35_part3_IMG_5289.jpg,dikdik,1
156166,156167,84382039,Site_87_part4_IMG_1741.jpg,dikdik,1
34874,34875,70472875,Site_65_part3_IMG_3747.jpg,dikdik,1
51671,51672,70492389,Site_102_part1_IMG_2204.jpg,dikdik,1
92356,92357,77668907,Site_76_part4_IMG_0947.jpg,dikdik,1
19555,19556,70454237,Site_52_part2_IMG_0262.jpg,dikdik,1
105574,105575,77685215,Site_83_part2_IMG_1441.jpg,dikdik,1
113924,113925,77697917,Site_87_part2_IMG_9835.jpg,dikdik,1
10287,10288,70388022,Site_44_part5_IMG_3816.jpg,dikdik,1
101091,101092,77679042,Site_79_part2_RCNX0669.JPG,dikdik,1
90092,90093,77665999,Site_35_part3_IMG_5971.jpg,dikdik,1
160248,160249,84387949,Site_87_part5_IMG_3739.jpg,dikdik,1
107597,107598,77689320,Site_85_part6_IMG_0238.jpg,dikdik,1
113393,113394,77697340,Site_87_part2_IMG_6569.jpg,dikdik,1
153976,153977,84372934,Site_84_part4_RCNX0037.jpg,dikdik,1
13727,13728,70446881,Site_47_part1_IMG_1223.jpg,dikdik,1
112749,112750,77696611,Site_87_part2_IMG_2737.jpg,dikdik,1
48810,48811,70488709,Site_85_part1_IMG_1571.jpg,dikdik,1
162833,162834,84393565,Site_97_part4_IMG_0470.jpg,dikdik,1
3392,3393,70369120,Site_39_part1_IMG_2182.jpg,dikdik,1
154885,154886,84373906,Site_85_part8_IMG_8981.jpg,dikdik,1
27529,27530,70464016,Site_59_part2_IMG_5383.jpg,dikdik,1
160661,160662,84389044,Site_88_part7_IMG_4288.jpg,dikdik,1
116462,116463,77703786,Site_88_part6_IMG_1348.jpg,dikdik,1
50285,50286,70490686,Site_88_part1_IMG_2353.jpg,dikdik,1
113162,113163,77697087,Site_87_part2_IMG_5719.jpg,dikdik,1
160798,160799,84389243,Site_88_part8_IMG_0399.jpg,dikdik,1
135,136,70365429,Site_34_part1_IMG_2052.jpg,dikdik,1
50041,50042,70490210,Site_87_part1_IMG_6919.jpg,dikdik,1
140056,140057,84358156,Site_44_part7_IMG_1102.jpg,dikdik,1
164932,164933,84396349,Site_99_part3_IMG_0401.jpg,dikdik,1
116191,116192,77703075,Site_88_part5_IMG_4826.jpg,dikdik,1
31507,31508,70469153,Site_62_part4_IMG_4642.jpg,dikdik,1
19572,19573,70454254,Site_52_part2_IMG_0279.jpg,dikdik,1
89787,89788,77665677,Site_35_part3_IMG_5626.jpg,dikdik,1
25144,25145,70460817,Site_58_part1_IMG_2156.jpg,dikdik,1
121878,121879,77716438,Site_96_part1_IMG_0777.jpg,dikdik,1
91766,91767,77668284,Site_76_part3_IMG_1940.jpg,dikdik,1
54456,54457,70496967,Site_05_part2_IMG_1864.jpg,dikdik,1
91314,91315,77667797,Site_75_part2_IMG_2861.jpg,dikdik,1
116551,116552,77704779,Site_89_part1_RCNX0661.JPG,dikdik,1
162641,162642,84393317,Site_96_part2_IMG_3464.jpg,dikdik,1
25738,25739,70461548,Site_59_part1_IMG_2072.jpg,dikdik,1
30133,30134,70467663,Site_62_part3_IMG_5301.jpg,dikdik,1
15028,15029,70449288,Site_48_part1_IMG_3989.jpg,dikdik,1
9451,9452,70385358,Site_44_part4_IMG_2881.jpg,dikdik,1
90415,90416,77666348,Site_74_part1_IMG_6601.jpg,dikdik,1
143551,143552,84361861,Site_77_part9_IMG_4849.jpg,dikdik,1
123414,123415,77718519,Site_96_part1_IMG_3391.jpg,dikdik,1
91009,91010,77667463,Site_75_part1_IMG_7690.jpg,dikdik,1
111964,111965,77695750,Site_86_part4_IMG_8168.jpg,dikdik,1
103324,103325,77682756,Site_81_part2_IMG_2533.jpg,dikdik,1
162077,162078,84392140,Site_96_part2_IMG_1448.jpg,dikdik,1
11736,11737,70442579,Site_45_part3_IMG_2767.jpg,dikdik,1
13898,13899,70447316,Site_47_part1_IMG_1859.jpg,dikdik,1
116042,116043,77702439,Site_88_part4_IMG_2157.jpg,dikdik,1
134301,134302,84352011,Site_35_part4_IMG_1311.jpg,dikdik,1
143051,143052,84361346,Site_76_part8_IMG_8194.jpg,dikdik,1
58110,58111,70506957,Site_20_part1_IMG_3554.jpg,dikdik,1
288,289,70365602,Site_35_part1_IMG_0034.jpg,dikdik,1
83299,83300,70546879,Site_33_part1_IMG_7607.jpg,dikdik,1
105449,105450,77685084,Site_83_part1_IMG_7533.jpg,dikdik,1
95517,95518,77672252,Site_76_part7_IMG_2022.jpg,dikdik,1
95343,95344,77672067,Site_76_part6_IMG_9685.jpg,dikdik,1
154321,154322,84373307,Site_84_part6_RCNX0661.jpg,dikdik,1
30187,30188,70467732,Site_62_part3_IMG_5997.jpg,dikdik,1
92684,92685,77669241,Site_76_part4_IMG_6465.jpg,dikdik,1
105389,105390,77685016,Site_83_part1_IMG_5369.jpg,dikdik,1
165245,165246,84396708,Site_99_part3_IMG_0982.jpg,dikdik,1
113189,113190,77697115,Site_87_part2_IMG_5747.jpg,dikdik,1
50201,50202,70490567,Site_87_part1_IMG_7243.jpg,dikdik,1
139362,139363,84357434,Site_44_part7_IMG_0231.jpg,dikdik,1
48836,48837,70488745,Site_85_part1_IMG_2554.jpg,dikdik,1
11371,11372,70442187,Site_45_part2_IMG_6119.jpg,dikdik,1
154395,154396,84373387,Site_85_part8_IMG_2176.jpg,dikdik,1
167221,167222,84398988,Site_103_part5_RCNX0344.jpg,dikdik,1
94391,94392,77671060,Site_76_part6_IMG_5862.jpg,dikdik,1
55878,55879,70500108,Site_09_part3_IMG_6629.jpg,dikdik,1
160615,160616,84388989,Site_88_part7_IMG_0896.jpg,dikdik,1
58190,58191,70507235,Site_20_part1_IMG_3859.jpg,dikdik,1
92455,92456,77669006,Site_76_part4_IMG_2571.jpg,dikdik,1
56033,56034,70500306,Site_09_part4_IMG_4831.jpg,dikdik,1
162262,162263,84392537,Site_96_part2_IMG_2223.jpg,dikdik,1
14336,14337,70448538,Site_48_part1_IMG_0102.jpg,dikdik,1
3540,3541,70369306,Site_39_part1_IMG_2589.jpg,dikdik,1
65112,65113,70518472,Site_26_part1_RCNX1857.JPG,dikdik,1
55436,55437,70499207,Site_08_part3_IMG_0581.jpg,dikdik,1
12840,12841,70445078,Site_46_part1_IMG_3989.jpg,dikdik,1
94909,94910,77671602,Site_76_part6_IMG_7340.jpg,dikdik,1
39625,39626,70478126,Site_69_part1_IMG_8387.jpg,dikdik,1
167920,167921,84399854,Site_103_part6_RCNX0883.jpg,dikdik,1
46131,46132,70485725,Site_71_part1_IMG_5270.jpg,dikdik,1
15156,15157,70449423,Site_48_part1_IMG_4562.jpg,dikdik,1
165351,165352,84396842,Site_99_part3_IMG_1276.jpg,dikdik,1
58718,58719,70508169,Site_20_part3_IMG_1089.jpg,dikdik,1
94229,94230,77670892,Site_76_part6_IMG_5454.jpg,dikdik,1
49500,49501,70489575,Site_87_part1_IMG_2250.jpg,dikdik,1
89669,89670,77665550,Site_35_part3_IMG_5319.jpg,dikdik,1
65086,65087,70518443,Site_26_part1_RCNX1823.JPG,dikdik,1
46258,46259,70485866,Site_71_part2_IMG_0334.jpg,dikdik,1
49329,49330,70489374,Site_87_part1_IMG_0632.jpg,dikdik,1
50043,50044,70490213,Site_87_part1_IMG_6921.jpg,dikdik,1
54214,54215,70496668,Site_04_part1_IMG_7287.jpg,dikdik,1
13743,13744,70446900,Site_47_part1_IMG_1297.jpg,dikdik,1
120790,120791,77713846,Site_95_part1_IMG_3725.jpg,dikdik,1
50157,50158,70490492,Site_87_part1_IMG_7168.jpg,dikdik,1
8607,8608,70383583,Site_44_part2_IMG_7008.jpg,dikdik,1
142312,142313,84360568,Site_76_part8_IMG_2798.jpg,dikdik,1
154389,154390,84373381,Site_85_part8_IMG_2170.jpg,dikdik,1
103890,103891,77683385,Site_81_part2_IMG_6428.jpg,dikdik,1
27710,27711,70464211,Site_59_part3_IMG_2971.jpg,dikdik,1
26571,26572,70462498,Site_59_part1_IMG_6790.jpg,dikdik,1
13160,13161,70445429,Site_46_part2_IMG_0772.jpg,dikdik,1
95695,95696,77672445,Site_76_part7_IMG_5067.jpg,dikdik,1
125524,125525,77748938,Site_98_part1_IMG_0808.jpg,dikdik,1
7555,7556,70382477,Site_44_part1_IMG_4506.jpg,dikdik,1
24424,24425,70459985,Site_57_part1_IMG_2306.jpg,dikdik,1
19168,19169,70453805,Site_52_part1_IMG_0204.jpg,dikdik,1
166424,166425,84398063,Site_102_part6_IMG_2674.jpg,dikdik,1
8082,8083,70383044,Site_44_part2_IMG_2243.jpg,dikdik,1
157296,157297,84383931,Site_87_part4_IMG_6383.jpg,dikdik,1
162174,162175,84392329,Site_96_part2_IMG_1831.jpg,dikdik,1
122589,122590,77717439,Site_96_part1_IMG_2140.jpg,dikdik,1
16304,16305,70450629,Site_50_part1_IMG_0822.jpg,dikdik,1
46443,46444,70486060,Site_71_part2_IMG_3293.jpg,dikdik,1
10027,10028,70387176,Site_44_part5_IMG_1477.jpg,dikdik,1
138638,138639,84356622,Site_43_part3_IMG_3547.jpg,dikdik,1
132814,132815,84350392,Site_34_part4_IMG_0855.jpg,dikdik,1
154922,154923,84373949,Site_85_part8_IMG_9686.jpg,dikdik,1
93569,93570,77670182,Site_76_part6_IMG_1423.jpg,dikdik,1
151847,151848,84370698,Site_83_part3_IMG_0050.jpg,dikdik,1
46312,46313,70485922,Site_71_part2_IMG_1294.jpg,dikdik,1
165317,165318,84396796,Site_99_part3_IMG_1178.jpg,dikdik,1
156345,156346,84382351,Site_87_part4_IMG_2346.jpg,dikdik,1
13662,13663,70446808,Site_47_part1_IMG_1040.jpg,dikdik,1
109043,109044,77691471,Site_85_part6_IMG_9743.jpg,dikdik,1
155289,155290,84374333,Site_85_part9_IMG_4350.jpg,dikdik,1
137251,137252,84355158,Site_35_part4_IMG_4898.jpg,dikdik,1
94902,94903,77671595,Site_76_part6_IMG_7333.jpg,dikdik,1
153073,153074,84371992,Site_83_part3_IMG_2254.jpg,dikdik,1
16713,16714,70451065,Site_50_part1_IMG_2044.jpg,dikdik,1
131354,131355,77760126,Site_103_part2_IMG_1299.jpg,dikdik,1
19226,19227,70453864,Site_52_part1_IMG_2840.jpg,dikdik,1
134898,134899,84352656,Site_35_part4_IMG_2055.jpg,dikdik,1
12634,12635,70444662,Site_46_part1_IMG_2030.jpg,dikdik,1
89346,89347,77665178,Site_35_part3_IMG_0158.jpg,dikdik,1
157091,157092,84383718,Site_87_part4_IMG_6164.jpg,dikdik,1
8297,8298,70383261,Site_44_part2_IMG_4459.jpg,dikdik,1
94147,94148,77670808,Site_76_part6_IMG_4976.jpg,dikdik,1
129242,129243,77757555,Site_102_part5_IMG_1192.jpg,dikdik,1
95449,95450,77672180,Site_76_part7_IMG_1641.jpg,dikdik,1
11204,11205,70441999,Site_45_part2_IMG_0214.jpg,dikdik,1
3383,3384,70369110,Site_39_part1_IMG_1375.jpg,dikdik,1
27549,27550,70464038,Site_59_part2_IMG_5482.jpg,dikdik,1
13553,13554,70446667,Site_47_part1_IMG_0705.jpg,dikdik,1
107312,107313,77688523,Site_85_part5_IMG_0491.jpg,dikdik,1
139349,139350,84357420,Site_44_part7_IMG_0217.jpg,dikdik,1
143270,143271,84361569,Site_77_part9_IMG_3171.jpg,dikdik,1
12953,12954,70445203,Site_46_part1_IMG_5349.jpg,dikdik,1
29087,29088,70466108,Site_60_part2_IMG_1047.jpg,dikdik,1
14318,14319,70448520,Site_48_part1_IMG_0082.jpg,dikdik,1
56067,56068,70500340,Site_09_part4_IMG_7810.jpg,dikdik,1
112213,112214,77696033,Site_87_part2_IMG_0234.jpg,dikdik,1
3040,3041,70368724,Site_38_part1_IMG_2389.jpg,dikdik,1
13737,13738,70446891,Site_47_part1_IMG_1233.jpg,dikdik,1
35626,35627,70473708,Site_67_part1_IMG_0068.jpg,dikdik,1
23166,23167,70458487,Site_55_part2_RCNX0267.jpg,dikdik,1
124520,124521,77720042,Site_96_part1_IMG_5291.jpg,dikdik,1
134789,134790,84352541,Site_35_part4_IMG_1877.jpg,dikdik,1
138729,138730,84356715,Site_43_part3_IMG_3655.jpg,dikdik,1
160475,160476,84388369,Site_87_part5_IMG_5562.jpg,dikdik,1
133148,133149,84350756,Site_34_part4_IMG_1980.jpg,dikdik,1
17361,17362,70451766,Site_50_part1_IMG_7091.jpg,dikdik,1
8096,8097,70383058,Site_44_part2_IMG_2257.jpg,dikdik,1
112523,112524,77696382,Site_87_part2_IMG_2373.jpg,dikdik,1
90419,90420,77666352,Site_74_part1_IMG_6606.jpg,dikdik,1
94150,94151,77670811,Site_76_part6_IMG_4981.jpg,dikdik,1
13932,13933,70447409,Site_47_part1_IMG_1925.jpg,dikdik,1
17418,17419,70451825,Site_50_part1_IMG_8349.jpg,dikdik,1
148082,148083,84366613,Site_77_part10_IMG_7925.jpg,dikdik,1
11531,11532,70442360,Site_45_part2_IMG_8209.jpg,dikdik,1
138660,138661,84356646,Site_43_part3_IMG_3574.jpg,dikdik,1
10143,10144,70387536,Site_44_part5_IMG_1608.jpg,dikdik,1
133288,133289,84350919,Site_34_part4_IMG_2311.jpg,dikdik,1
6843,6844,70373099,Site_42_part3_IMG_1319.jpg,dikdik,1
157148,157149,84383776,Site_87_part4_IMG_6222.jpg,dikdik,1
20247,20248,70455090,Site_52_part4_IMG_7417.jpg,dikdik,1
19957,19958,70454750,Site_52_part3_IMG_5615.jpg,dikdik,1
38720,38721,70477141,Site_68_part1_IMG_2878.jpg,dikdik,1
24422,24423,70459981,Site_57_part1_IMG_2302.jpg,dikdik,1
464,465,70365789,Site_35_part1_IMG_1028.jpg,dikdik,1
25455,25456,70461152,Site_58_part2_IMG_0644.jpg,dikdik,1
91002,91003,77667456,Site_75_part1_IMG_7683.jpg,dikdik,1
45972,45973,70485562,Site_71_part1_IMG_3454.jpg,dikdik,1
27114,27115,70463483,Site_59_part2_IMG_0387.jpg,dikdik,1
14903,14904,70449147,Site_48_part1_IMG_2821.jpg,dikdik,1
97298,97299,77674677,Site_77_part7_IMG_3295.jpg,dikdik,1
65085,65086,70518442,Site_26_part1_RCNX1822.JPG,dikdik,1
157059,157060,84383686,Site_87_part4_IMG_6132.jpg,dikdik,1
82830,82831,70546333,Site_32_part1_IMG_5536.jpg,dikdik,1
114236,114237,77698258,Site_87_part3_IMG_0367.jpg,dikdik,1
95363,95364,77672088,Site_76_part6_IMG_9709.jpg,dikdik,1
15108,15109,70449373,Site_48_part1_IMG_4511.jpg,dikdik,1
25696,25697,70461506,Site_59_part1_IMG_2024.jpg,dikdik,1
14747,14748,70448966,Site_48_part1_IMG_2079.jpg,dikdik,1
102999,103000,77682421,Site_81_part2_IMG_1647.jpg,dikdik,1
152656,152657,84371542,Site_83_part3_IMG_1358.jpg,dikdik,1
113380,113381,77697325,Site_87_part2_IMG_6046.jpg,dikdik,1
43191,43192,70482037,Site_70_part1_IMG_7842.jpg,dikdik,1
129217,129218,77757528,Site_102_part4_IMG_9751.jpg,dikdik,1
24448,24449,70460013,Site_57_part1_IMG_2334.jpg,dikdik,1
163679,163680,84394522,Site_97_part5_IMG_2217.jpg,dikdik,1
156352,156353,84382366,Site_87_part4_IMG_2353.jpg,dikdik,1
154744,154745,84373756,Site_85_part8_IMG_7517.jpg,dikdik,1
112589,112590,77696448,Site_87_part2_IMG_2439.jpg,dikdik,1
92183,92184,77668727,Site_76_part3_IMG_5914.jpg,dikdik,1
43200,43201,70482046,Site_70_part1_IMG_7852.jpg,dikdik,1
92469,92470,77669020,Site_76_part4_IMG_2585.jpg,dikdik,1
52325,52326,70493381,Site_01_part2_IMG_1564.jpg,dikdik,1
15351,15352,70449646,Site_48_part1_IMG_7002.jpg,dikdik,1
95202,95203,77671911,Site_76_part6_IMG_8241.jpg,dikdik,1
51987,51988,70492743,Site_102_part1_IMG_5028.jpg,dikdik,1
29194,29195,70466230,Site_60_part2_IMG_2670.jpg,dikdik,1
124306,124307,77719754,Site_96_part1_IMG_5032.jpg,dikdik,1
141684,141685,84359900,Site_74_part3_IMG_1386.jpg,dikdik,1
133147,133148,84350755,Site_34_part4_IMG_1979.jpg,dikdik,1
157219,157220,84383849,Site_87_part4_IMG_6297.jpg,dikdik,1
126482,126483,77750565,Site_99_part1_IMG_6572.jpg,dikdik,1
56540,56541,70504102,Site_11_part2_IMG_1471.jpg,dikdik,1
14627,14628,70448843,Site_48_part1_IMG_0964.jpg,dikdik,1
14595,14596,70448811,Site_48_part1_IMG_0931.jpg,dikdik,1
93492,93493,77670100,Site_76_part6_IMG_0694.jpg,dikdik,1
160757,160758,84389157,Site_88_part7_IMG_6973.jpg,dikdik,1
7846,7847,70382785,Site_44_part2_IMG_0333.jpg,dikdik,1
138909,138910,84356923,Site_43_part3_IMG_4570.jpg,dikdik,1
140433,140434,84358604,Site_44_part7_IMG_1805.jpg,dikdik,1
12609,12610,70444591,Site_46_part1_IMG_1915.jpg,dikdik,1
25540,25541,70461240,Site_58_part2_IMG_1442.jpg,dikdik,1
2924,2925,70368598,Site_38_part1_IMG_1424.jpg,dikdik,1
121741,121742,77716228,Site_96_part1_IMG_0427.jpg,dikdik,1
111931,111932,77695708,Site_86_part4_IMG_6049.jpg,dikdik,1
28343,28344,70464885,Site_59_part3_IMG_7977.jpg,dikdik,1
166910,166911,84398622,Site_102_part7_IMG_5368.jpg,dikdik,1
141688,141689,84359904,Site_74_part3_IMG_1390.jpg,dikdik,1
157049,157050,84383676,Site_87_part4_IMG_6122.jpg,dikdik,1
134161,134162,84351860,Site_35_part4_IMG_1128.jpg,dikdik,1
152763,152764,84371653,Site_83_part3_IMG_1550.jpg,dikdik,1
25525,25526,70461225,Site_58_part2_IMG_1425.jpg,dikdik,1
90358,90359,77666288,Site_74_part1_IMG_4315.jpg,dikdik,1
12820,12821,70445057,Site_46_part1_IMG_3490.jpg,dikdik,1
10028,10029,70387177,Site_44_part5_IMG_1478.jpg,dikdik,1
112777,112778,77696645,Site_87_part2_IMG_2771.jpg,dikdik,1
8645,8646,70383625,Site_44_part2_IMG_8533.jpg,dikdik,1
165314,165315,84396792,Site_99_part3_IMG_1174.jpg,dikdik,1
87956,87957,71558251,Site_34_part2_IMG_3647.jpg,dikdik,1
27162,27163,70463534,Site_59_part2_IMG_1050.jpg,dikdik,1
112785,112786,77696653,Site_87_part2_IMG_2779.jpg,dikdik,1
50574,50575,70491076,Site_90_part1_IMG_1892.jpg,dikdik,1
96155,96156,77672967,Site_77_part4_IMG_4969.jpg,dikdik,1
50089,50090,70490299,Site_87_part1_IMG_6999.jpg,dikdik,1
114424,114425,77698461,Site_87_part3_IMG_0900.jpg,dikdik,1
94926,94927,77671619,Site_76_part6_IMG_7357.jpg,dikdik,1
11383,11384,70442199,Site_45_part2_IMG_6131.jpg,dikdik,1
100538,100539,77678333,Site_79_part1_RCNX0230.JPG,dikdik,1
135125,135126,84352890,Site_35_part4_IMG_2317.jpg,dikdik,1
10116,10117,70387449,Site_44_part5_IMG_1579.jpg,dikdik,1
156453,156454,84382566,Site_87_part4_IMG_3522.jpg,dikdik,1
160273,160274,84387993,Site_87_part5_IMG_4150.jpg,dikdik,1
94130,94131,77670788,Site_76_part6_IMG_4950.jpg,dikdik,1
76456,76457,70536265,Site_29_part2_RCNX0410.JPG,dikdik,1
91015,91016,77667469,Site_75_part1_IMG_7696.jpg,dikdik,1
123155,123156,77718170,Site_96_part1_IMG_2990.jpg,dikdik,1
155523,155524,84374581,Site_86_part6_IMG_3370.jpg,dikdik,1
156242,156243,84382169,Site_87_part4_IMG_1901.jpg,dikdik,1
12379,12380,70443846,Site_46_part1_IMG_0573.jpg,dikdik,1
25080,25081,70460747,Site_58_part1_IMG_1496.jpg,dikdik,1
9551,9552,70385659,Site_44_part4_IMG_4957.jpg,dikdik,1
112664,112665,77696524,Site_87_part2_IMG_2515.jpg,dikdik,1
4840,4841,70370814,Site_40_part2_IMG_0028.jpg,dikdik,1
54952,54953,70497831,Site_06_part3_IMG_0983.jpg,dikdik,1
156270,156271,84382214,Site_87_part4_IMG_1949.jpg,dikdik,1
6911,6912,70373183,Site_42_part3_IMG_3456.jpg,dikdik,1
17848,17849,70452391,Site_50_part2_IMG_1704.jpg,dikdik,1
91860,91861,77668390,Site_76_part3_IMG_2663.jpg,dikdik,1
94000,94001,77670648,Site_76_part6_IMG_3891.jpg,dikdik,1
2856,2857,70368519,Site_38_part1_IMG_1298.jpg,dikdik,1
157300,157301,84383935,Site_87_part4_IMG_6388.jpg,dikdik,1
30129,30130,70467657,Site_62_part3_IMG_3739.jpg,dikdik,1
29929,29930,70467411,Site_62_part2_IMG_2341.jpg,dikdik,1
124217,124218,77719631,Site_96_part1_IMG_4821.jpg,dikdik,1
94217,94218,77670880,Site_76_part6_IMG_5250.jpg,dikdik,1
164745,164746,84396126,Site_99_part3_IMG_0132.jpg,dikdik,1
92225,92226,77668771,Site_76_part3_IMG_7468.jpg,dikdik,1
31329,31330,70468941,Site_62_part3_IMG_8157.jpg,dikdik,1
156144,156145,84382002,Site_87_part4_IMG_1719.jpg,dikdik,1
94118,94119,77670775,Site_76_part6_IMG_4919.jpg,dikdik,1
113445,113446,77697394,Site_87_part2_IMG_6916.jpg,dikdik,1
134170,134171,84351869,Site_35_part4_IMG_1137.jpg,dikdik,1
27388,27389,70463867,Site_59_part2_IMG_3022.jpg,dikdik,1
1813,1814,70367321,Site_37_part1_IMG_1280.jpg,dikdik,1
140173,140174,84358300,Site_44_part7_IMG_1308.jpg,dikdik,1
137304,137305,84355212,Site_35_part4_IMG_4953.jpg,dikdik,1
17257,17258,70451661,Site_50_part1_IMG_6545.jpg,dikdik,1
13585,13586,70446713,Site_47_part1_IMG_0866.jpg,dikdik,1
134915,134916,84352674,Site_35_part4_IMG_2076.jpg,dikdik,1
109072,109073,77691523,Site_85_part7_IMG_1240.jpg,dikdik,1
34311,34312,70472275,Site_65_part1_IMG_0849.jpg,dikdik,1
124516,124517,77720037,Site_96_part1_IMG_5287.jpg,dikdik,1
94139,94140,77670800,Site_76_part6_IMG_4963.jpg,dikdik,1
58396,58397,70507779,Site_20_part2_IMG_1717.jpg,dikdik,1
112530,112531,77696389,Site_87_part2_IMG_2380.jpg,dikdik,1
6754,6755,70372985,Site_42_part3_IMG_0349.jpg,dikdik,1
105688,105689,77685337,Site_83_part2_IMG_6535.jpg,dikdik,1
153078,153079,84371997,Site_83_part3_IMG_2260.jpg,dikdik,1
25719,25720,70461529,Site_59_part1_IMG_2053.jpg,dikdik,1
45935,45936,70485521,Site_71_part1_IMG_3410.jpg,dikdik,1
20498,20499,70455401,Site_52_part6_IMG_2103.jpg,dikdik,1
155913,155914,84381599,Site_87_part4_IMG_0852.jpg,dikdik,1
50368,50369,70490784,Site_88_part1_IMG_5853.jpg,dikdik,1
42782,42783,70481597,Site_70_part1_IMG_6012.jpg,dikdik,1
164999,165000,84396428,Site_99_part3_IMG_0523.jpg,dikdik,1
154843,154844,84373861,Site_85_part8_IMG_8130.jpg,dikdik,1
160283,160284,84388010,Site_87_part5_IMG_4160.jpg,dikdik,1
101094,101095,77679046,Site_79_part2_RCNX0672.JPG,dikdik,1
120806,120807,77713868,Site_95_part1_IMG_3742.jpg,dikdik,1
28272,28273,70464812,Site_59_part3_IMG_7789.jpg,dikdik,1
14093,14094,70447841,Site_47_part1_IMG_2147.jpg,dikdik,1
101133,101134,77679092,Site_79_part2_RCNX0724.JPG,dikdik,1
113143,113144,77697067,Site_87_part2_IMG_5699.jpg,dikdik,1
156995,156996,84383574,Site_87_part4_IMG_5952.jpg,dikdik,1
24491,24492,70460056,Site_57_part1_IMG_3131.jpg,dikdik,1
112646,112647,77696505,Site_87_part2_IMG_2496.jpg,dikdik,1
20326,20327,70455176,Site_52_part5_IMG_6387.jpg,dikdik,1
96779,96780,77673959,Site_77_part6_IMG_0364.jpg,dikdik,1
2692,2693,70368332,Site_38_part1_IMG_1084.jpg,dikdik,1
24359,24360,70459912,Site_57_part1_IMG_2152.jpg,dikdik,1
7381,7382,70382286,Site_44_part1_IMG_2177.jpg,dikdik,1
142712,142713,84360990,Site_76_part8_IMG_7166.jpg,dikdik,1
24428,24429,70459989,Site_57_part1_IMG_2310.jpg,dikdik,1
36432,36433,70474554,Site_67_part1_IMG_2030.jpg,dikdik,1
160448,160449,84388321,Site_87_part5_IMG_5534.jpg,dikdik,1
10087,10088,70387369,Site_44_part5_IMG_1549.jpg,dikdik,1
115560,115561,77700100,Site_88_part3_IMG_0181.jpg,dikdik,1
